transaction_id,customer_id,amount,transaction_date,region
TXN-002711,CUST-00324,84.28,2024-07-18,South
TXN-001980, CUST-00307,710.10,2025-05-04,Central
TXN-001889,CUST-00211,87.17,2025-08-20,Central
TXN-001669,CUST-00226,56.40,2025-11-16,West
TXN-000127,CUST-00444,28.34,2025-09-08,West
TXN-000723,CUST-00136,199.57,2025-06-26,West
TXN-002243,CUST-00071,863.90,2025-12-27,East
TXN-003247,CUST-00490,157.73,2024-05-05,East
TXN-002683,CUST-00237,92.44,2025-09-04,North
TXN-000060,CUST-00184,298.55,2025-11-05,south
TXN-004206,CUST-00103,335.27,2025-05-21,West
TXN-001222,CUST-00174,393.29,25/02/2025,South
TXN-003913,CUST-00066,50.65,2024-06-02,South
TXN-001752,CUST-00426,483.77,2024-01-12,South
TXN-002003,CUST-00396,480.74,2024-05-01,West
TXN-000273,CUST-00119,304.21,2024-07-13,East
TXN-003941,CUST-00471,342.37,2025-05-23,CENTRAL
TXN-002730,CUST-00074,92.12,2024-04-15,Central
TXN-003186,CUST-00340,1342.72,2025-07-03,Central
TXN-000618,CUST-00500,365.59,2025-01-12,East
TXN-003052,CUST-00219,181.73,2025-08-03,West
TXN-002207,CUST-00285,18.61,2025-12-03,West
TXN-000419,CUST-370,77.30,2024-04-10,South
TXN-002262,CUST-00042,38.92,2025-07-23,West
TXN-002143,CUST-00076,47.92,2025-07-17,South
TXN-000649,CUST-00189,204.72,2024-12-25,West
TXN-000994,CUST-00409,36.86,2025-07-24,West
TXN-002024,CUST-00398,184.11,2024-09-14,Central
TXN-002648,CUST-00214,903.46,2024-01-02,South
TXN-004155,CUST-00099,232.91,2024-04-24,Central
TXN-002818,CUST-00127,20.20,2024-01-21,East
TXN-001124,CUST-00458,44.54,2025-02-20,South
TXN-001331,CUST-00347,105.42,2025-04-28,West
TXN-004889,CUST-00324,1439.64,2024-05-30,South
TXN-001520,CUST-00422,133.92,2024-05-25,North
TXN-004785,CUST-00096,68.55,2024-06-22,North
TXN-002233,CUST-00421,71.48,2024-08-09,East
TXN-002371,CUST-00493,31.77,2025-12-18,South
TXN-003063,CUST-00103,177.09,2024-07-14,West
TXN-003431,CUST-00498,$112.63,2024-10-06,West
TXN-004752,CUST-00092,28.69,2024-10-07,East
TXN-003542,CUST-00288,45.44,2024-03-28,North
TXN-001001,CUST-00095,41.55,2024-09-08,Central
TXN-001801,CUST-00366,103.61,2024-08-20,North
TXN-004340,CUST-00231,118.62,2025-11-20,East
TXN-004138,CUST-43,546.61,2024-07-14,West
TXN-003685,CUST-00315,208.14,2025-04-12,South
TXN-002490,CUST-00082,233.70,2025-11-14,East
TXN-004665,CUST-00225,73.74,2024-12-14,Central
TXN-001924,CUST-00263,794.28,2025-05-12,North
TXN-002186,CUST-00219,50.86,2025-09-26,West
TXN-002592,CUST-00456,167.17,2025-11-11,North
TXN-004633,CUST-00088,54.62,2025-07-19,West
TXN-003373,CUST-00175,105.56,2024-07-10,West
TXN-001199,CUST-00302,25.34,2024-08-25,South
TXN-001188,CUST-00410,16.76,2024-06-16,Central
TXN-001808,cust-00267,199.96,2024-09-21,East
TXN-002040,CUST-00156,38.54,2024-01-17,North
TXN-003151,CUST-00072,196.70,2024-06-22,North
TXN-000959,CUST-00413,224.90,2024-08-16,South 
TXN-003208,CUST-00277,1421.50,2025-12-25,Central
TXN-000237,CUST-00108,45.34,2024-05-22,West
TXN-002438,CUST-00022,210.33,27/08/2024,South
TXN-001502,CUST-00223,17.54,2025-08-29,West
TXN-004674,CUST-00432,759.17,2024-09-02,East
TXN-001473,CUST-00377,53.34,2025-08-05,West
TXN-001100,CUST-00095,106.94,2024-11-19,Central
TXN-000086,CUST-00444,554.66,2025-02-03,West
TXN-002362,CUST-00074,92.95,2025-01-17,Central
TXN-002433,CUST-00216,366.83,2025-07-16,North
TXN-003855,CUST-00447,59.37,2025-01-23,Central
TXN-002505,CUST-00120,35.05,2025-05-20,North
TXN-002882,CUST-00083,99.23,2025-07-21,Central
TXN-002152,CUST-00049,293.28,2025-12-09,Central
TXN-004947,CUST-00295,20.44,2024-01-07,Central
TXN-004357,CUST-00499,116.66,2024-10-04,North
TXN-001810,CUST-00083,966.75,2024-09-07,Central
TXN-001693,CUST-00242,38.25,2025-12-03,West
TXN-003217,CUST-00143,138.17,2024-08-01,North
TXN-001671,CUST-00190,245.11,2024-12-19,West
TXN-003017,CUST-00197,1097.09,2025-10-08,East
TXN-003225,CUST-00179,41.96,2025-10-08,
TXN-004198,CUST-00418,207.19,2024-08-16,east
TXN-003918,CUST-00261,1333.19,2024-12-28,East
TXN-000948,CUST-00414,115.73,2025-01-27,North
TXN-004821,CUST-00454,95.06,2025-11-30,Central
TXN-001022,CUST-00327,82.95,2025-12-02,South
TXN-001852,CUST-00284,182.38,2024-04-04,Central
TXN-002900,CUST-00085,235.50,2024-10-27,West
TXN-000565,CUST-00453,503.85,2025-01-28,West
TXN-003267,CUST-00045,50.10,2025-02-05,West
TXN-004995,CUST-00466,111.60,2024-09-30,East
TXN-002693,CUST-00270,47.98,2024-09-20,North
TXN-000404,CUST-00381,527.89,2024-01-17,Central
TXN-003787,CUST-00395,199.98,2024-01-26,North
TXN-001453,CUST-00280,507.95,2025-10-12,West
TXN-004907,CUST-00294,189.93,2025-07-18,West
TXN-004605,CUST-00488,156.95,2025-12-08,East
TXN-003109,CUST-00288,540.45,2024-05-02,North
TXN-000366,CUST-00421,42.91,2024-01-31,East
TXN-003577,CUST-00131,902.06,2024-05-29,East
TXN-001038,CUST-00176,23.82,2025-07-26,North
TXN-000292,CUST-00054,32.97,2025-11-01,S
TXN-000405,CUST-00182,569.16,2024-06-03,Central
TXN-004201,CUST-00111,188.96,2025-02-10,Central
TXN-002972,CUST-00150,336.89,2024-04-04,East
TXN-002777,CUST-00087,244.70,2025-09-20,Central
TXN-000616,CUST-00107,1244.76,2025-05-20,East
TXN-002798,CUST-00105,1115.93,2024-05-06,North
TXN-003307,CUST-00184,1119.42,2024-04-17,S
TXN-002167,CUST-00105,246.39,2024-08-13, North
TXN-003781,CUST-00074,109.74,2025-12-09,Central
TXN-001092,CUST-00444,57.35,2025-11-16,West
TXN-003474,CUST-00195,999.05,2024-02-28,East
TXN-002418,CUST-00417,106.59,2025-07-12,Central
TXN-002518,CUST-00214,44.53,2025-06-07,South
TXN-001113,CUST-00291,60.45,2025-08-09,East
TXN-003944,CUST-00097,50.31,2025-12-04,Central
TXN-002657,CUST-00466,57.04,2024-10-28,East
TXN-004219,CUST-00164,134.61,2025-09-15,E
TXN-004723,CUST-00093,,2025-04-02,South
TXN-002977,CUST-00495,18.98,2025-03-17,South
TXN-001265,CUST-308,116.96,2024-06-02,Central
TXN-003361,CUST-00413,118.17,2024-12-06,South
TXN-002079,CUST-00049,65.57,2025-11-11,Central
TXN-004503,CUST-00403,49.85,2025-10-13,E
TXN-003228,CUST-00479,51.37,2024-08-04,Central
TXN-003453,CUST-00083,122.28,2024-12-31,Central
TXN-003330,CUST-00324,,2025-02-14,South
TXN-004446,CUST-00468,49.59,2024-05-16,East
TXN-001182,CUST-00290,456.09,2025-01-23,West
TXN-001734,CUST-00110,29.90,2024-12-13,South
TXN-002399,CUST-00103,184.37,2024-08-05,West
TXN-000227,CUST-00259,34.28,2024-06-27,Central
TXN-002633,CUST-00143,44.54,2025-11-16,North
TXN-002865,CUST-00389,46.20,2024-01-19,West
TXN-000972,CUST-00316,730.10,2024-09-18,North
TXN-004434,CUST-00058,531.12,2024-02-04,North
TXN-004403,CUST-00484,128.69,2025-02-22,South
TXN-004828,CUST-00044,88.57,2024-10-21,East
TXN-000053,CUST-00489,1137.43,2024-12-13,East
TXN-001088,CUST-00272,1142.34,2025-02-11,East
TXN-003487,CUST-00155,17.79,2024-06-10,North
TXN-001622,CUST-00057,37.97,2024-01-05,North
TXN-004243,CUST-00085,48.94,2024-09-19, West
TXN-001108,CUST-00419,488.94,2025-12-01,West
TXN-002969,CUST-00114,250.90,2025-12-30,North
TXN-003323,CUST-00285,150.64,2025-11-20,South
TXN-002001,CUST-00356,101.69,2025-08-17,West
TXN-002559,CUST-00398,540.65,2025-09-13,Central
TXN-001701,CUST-00318,97.76,2024-04-01,West
TXN-002236,CUST-91058,49.80,2025-03-29,West
TXN-001620,CUST-00307,44.63,2025-10-18,Central
TXN-001532,CUST-00144,111.81,2024-10-01,North
TXN-001236,CUST-00121,1336.17,2025-02-11,West
TXN-002194,CUST-00160,1160.99,2024-11-03,South
TXN-002172,CUST-00364,115.03,2025-10-03,S
TXN-002874,CUST-00072,1272.43,2024-06-23,North
TXN-004784,CUST-00085,96.17,2024-09-06,West
TXN-004283,CUST-00078,59.98,2025-01-13,Central
TXN-003494,CUST-00085,94.18,2025-12-02,West
TXN-003104,CUST-00110,57.90,2025-05-27,South
TXN-000705,CUST-00298,27.75,2025-09-08, North
TXN-001429,CUST-00495,1179.46,2024-11-24,South
TXN-004073,CUST-00072,98.00,2024-03-19,North
TXN-002448,CUST-00126,392.31,2025-08-15,Central
TXN-004146,CUST-00142,84.43,2025-08-25,Central
TXN-001872,CUST-00226,369.61,2025-04-13,West
TXN-002290,CUST-00103,1024.82,2025-12-21,WEST
TXN-002775,CUST-00071,43.93,2025-05-02,East
TXN-000536,CUST-00147,116.54,2024-07-20,South
TXN-004269,CUST-00444,223.66,2024-06-04,West
TXN-003492,CUST-00290,81.81,2024-11-29,West
TXN-001779,CUST-00103,744.80,2025-12-17,West
TXN-002820,cust-00474,1405.98,2024-03-16,South
TXN-004042,CUST-00403,318.86,2025-12-01,East
TXN-003427,CUST-00214,42.75,2024-02-02,SOUTH
TXN-000476,CUST-00273,1206.43,2024-07-03,North
TXN-003142,CUST-00405,64.09,2024-06-28,South
TXN-002183,CUST-00411,85.87,2024-01-22,Central
TXN-003322,CUST-00201,320.50,2025-04-15,South
TXN-001805,CUST-00276,1371.55,2025-09-07,West
TXN-000287,CUST-00141,47.23,2025-12-26,East
TXN-004749,CUST-00117,342.94,2025-06-04,North
TXN-002090,CUST-00500,45.09,2025-11-06,East
TXN-004311,CUST-00373,36.34,2025-07-20,West
TXN-000756,CUST-00444,89.53,2024-07-31, West
TXN-002587,CUST-00080,42.35,2024-03-13,East
TXN-002466,CUST-00259,156.34,2024-09-24,Central 
TXN-000308,CUST-00197,44.24,2024-01-03,East
TXN-004131,CUST-00180,20.95,2024-05-13,East
TXN-004057,CUST-00481,894.52,2025-09-01,South
TXN-003863,CUST-00103,414.91,2025-08-11,West
TXN-004543,CUST-00425,331.83,2025-04-20,East
TXN-000371,CUST-00154,581.86,2024-08-31,Central
TXN-004189,CUST-00139,465.51,2025-04-22,West
TXN-003230,CUST-00103,524.96,2025-03-27,West
TXN-003237,CUST-00480,1080.94,2024-11-16,North
TXN-000249,CUST-00458,443.43,2024-07-23,South
TXN-003500,CUST-00099,136.29,2024-10-03,Central
TXN-000927,CUST-00412,60.77,2024-11-27,North
TXN-004129,CUST-00436,23.10,2024-04-09,West
TXN-003820,CUST-00093,178.80,2025-06-12,South
TXN-002150,CUST-00054,17.20,2024-12-13,South
TXN-000699,CUST-00007,66.79,2025-03-29,Central
TXN-004897,CUST-00295,355.47,2024-08-02,Central
TXN-001843,CUST-00296,961.23,2025-12-18,North
TXN-004156,CUST-00016,18.54,2024-06-23,West
TXN-000471,CUST-00289,688.02 USD,2025-08-10,North
TXN-001272,CUST-00452,861.62,2025-05-13,East
TXN-002081,CUST-00393,660.71,2025-12-17,Central
TXN-002876,CUST-00335,1286.38,2025-05-16,West
TXN-000919,CUST-00033,90.12,2024-03-03,West
TXN-004212,CUST-00282,113.78,2025-08-02,Central
TXN-000231,CUST-00095,87.91,2025-05-23,Central
TXN-000079,CUST-00085,563.04,2025-04-19,North
TXN-004150,CUST-00218,366.93,2025-05-28,South
TXN-004055,CUST-00398,1040.76,2025-03-09,central
TXN-002625,CUST-96640,21.00,2025-06-18,South
TXN-001361,CUST-00373,177.22,2024-01-21,West
TXN-001668,CUST-00237,818.08,2024-05-07,NORTH
TXN-001112,CUST-00478,204.71,2024-11-08,East
TXN-001579,CUST-00347,691.35,2024-01-06,West
TXN-001237,CUST-00498 ,459.05,2024-10-21,West
TXN-003161,CUST-00076,155.69,2025-06-03,East
TXN-003326,CUST-00385,16.53,2025-12-03,West
TXN-001839,CUST-00500,24.51,2025-06-12,East
TXN-004861,CUST-00444,76.70,2025-06-03,West
TXN-004234,CUST-00121,116.22,2025-05-17,West
TXN-001260,CUST-00273,529.13,2024-03-04,North
TXN-000021,CUST-00172,1217.57,2025-01-14,South
TXN-003253,CUST-00218,25.22,2024-12-03,South 
TXN-004710,CUST-00463,1353.75,2024-07-26,Central
TXN-004533,CUST-00458,370.04,2024-05-15,South
TXN-001383,CUST-00298,222.64,2025-04-17,North
TXN-000548,CUST-00036,44.43,2025-07-30,South
TXN-002913,CUST-00151,23.78,2024-07-19,North
TXN-001404,CUST-00187,192.44,2025-04-03,West
TXN-001217,CUST-00107,47.96,2025-04-04,West
TXN-000155,CUST-00385,496.10,2025-01-03,West
TXN-004220,CUST-00500,69.75,2024-12-17,East
TXN-004945,CUST-00259,49.22,2024-04-30,Central
TXN-002297,CUST-00452,605.19,2025-04-04,East
TXN-001842,CUST-00248,272.85,2025-12-11,South
TXN-002519,CUST-00439,36.38,2024-04-02,W
TXN-002258,CUST-00490,80.26,2024-10-02,West
TXN-004019,CUST-00083,128.70,2025-02-01,Central
TXN-003735,CUST-00199,342.35,2025-11-10,Central
TXN-001111,CUST-00350,42.04,2024-10-26,North
TXN-002787,CUST-00244,453.79,2024-05-30,North
TXN-003986,CUST-00340,119.25,2025-10-24,Central
TXN-003365,CUST-00344,455.99,2025-08-11, East
TXN-002626,CUST-00348,30.17,2025-07-10,East
TXN-002887,CUST-00402,191.87,2024-10-29,North
TXN-003952,CUST-00340,63.37,2025-06-27,Central
TXN-004637,CUST-00219,,2024-05-21,West
TXN-003143,CUST-00411,148.89,2025-11-30,Central
TXN-003873,CUST-00470,$1221.44,2024-04-11,North
TXN-003576,CUST-00320,1372.47,2024-03-26,West
TXN-001087,CUST-00111,507.49,2024-08-29,Central
TXN-000793,CUST-00182,569.43,2024-02-03,North
TXN-004051,CUST-00331,62500.00,2024-10-17,East
TXN-003410,CUST-00166,193.23,2024-05-01,North
TXN-000792,CUST-00013,248.69,2025-10-01,North
TXN-004265,CUST-00290,171.58,2024-10-17,West
TXN-000236,CUST-00024,354.56,2024-10-12,East
TXN-003392,CUST-00138,961.81,2024-07-16,North
TXN-004343,CUST-00103,508.10,2025-11-18,West
TXN-004689,CUST-00327,49.53,2024-09-24,South
TXN-004024,CUST-96428,243.98,2024-02-22,West
TXN-002691,CUST-00353,37.91,2024-01-19,South
TXN-003570,CUST-00025,35.24,2025-01-10,E
TXN-002597,CUST-00032,32.34,2025-03-21,North
TXN-004724,CUST-00242,805.40,2025-06-14,West
TXN-001098,CUST-00065,108.09,2025-08-30,North
TXN-000583,CUST-00468,19.59,2025-03-14,East
TXN-002366,CUST-00093,42.09,2025-04-03,South
TXN-002199,CUST-00325,746.92,2025-12-24,South
TXN-002239,CUST-00056,34.07,2024-07-15,Central
TXN-004481,CUST-00481,549.88,2024-05-23,South
TXN-001129,CUST-00485,264.83,2025-04-19,East
TXN-002054,CUST-00071,31.49,2025-06-22,East
TXN-001901,CUST-00398,114.20,2025-01-07,Central
TXN-001881,CUST-00136,164.43,2025-07-18,West
TXN-004272,CUST-00452,41.69,2025-05-10,East
TXN-000821,CUST-00048,67.35,2025-05-27,East
TXN-003982,CUST-00385,187.85,2025-12-13,West
TXN-002919,CUST-00114,47.12,2024-12-20,North
TXN-001450,CUST-00490,50.22,2024-11-17, East
TXN-004422,CUST-00095,190.33,2024-05-15,Central
TXN-000836,CUST-00219,864.99,2025-03-31,West
TXN-002247,CUST-00385,20.39,2024-09-27,West
TXN-000567,CUST-00092,51.11,2024-07-21,East
TXN-002689,CUST-00320,160.47,2024-12-08,West
TXN-003649,CUST-00029,181.50,2025-11-18,South
TXN-003609,CUST-00324,87.78,2025-03-15,South
TXN-002844,CUST-00043,95.06,2024-09-25,West
TXN-001871,CUST-00139,803.05,2025-09-07,West
TXN-004108,CUST-00319,1300.84,2024-06-04,E
TXN-002398,CUST-00060,44.84,2024-10-11,North
TXN-004618,CUST-00177,182.81,2025-05-22,North
TXN-003998,CUST-00321,158.49,2025-12-05,North
TXN-004534,CUST-00263,38.69,2025-12-18,North
TXN-002846,CUST-00398,48.24,2024-09-25,Central
TXN-004553,CUST-00444,237.88,2025-11-06,North
TXN-003298,CUST-00237,963.22,2024-03-24,North
TXN-003093,CUST-00420,370.58,2025-12-15,North
TXN-002935,CUST-00121,394.73,2024-05-22,West
TXN-000749,CUST-00334,101.92,2024-02-11,West
TXN-004226,CUST-342,51.42,2024-07-04,East
TXN-004761,CUST-00457,1259.36,2025-09-27,West
TXN-000208,CUST-00205,-598.02,2025-11-23,Central
TXN-004705,CUST-00266,32.91,2025-11-04,Central
TXN-002859,CUST-00054,116.04,2025-06-21,South
TXN-003908,CUST-00405,,2024-05-17,South
TXN-002942,CUST-00040,1367.67,2024-09-24,North
TXN-000455,CUST-00297,209.69,2024-10-07,East
TXN-000658,CUST-00406,32.11,2025-05-01,Central
TXN-000750,CUST-00277,510.52,2024-01-15,Central
TXN-002409,CUST-00209,1313.06,2024-03-04,West
TXN-000568,CUST-00407,113.91,2025-10-31,South
TXN-003797,CUST-00076,268.60,2024-12-01,E
TXN-001235,CUST-00479,108.01,2025-03-14, Central
TXN-000082,CUST-00188,276.49,2025-02-04,South
TXN-000393,CUST-00264,182.57,2024-03-01,Central
TXN-003595,cust-00212,22.79,2025-12-03,South
TXN-004470,CUST-00356,692.77,2025-11-08,West
TXN-001712,CUST-00328,137.50,2025-01-14,East
TXN-003174,CUST-00066,990.44,2025-10-09,South
TXN-004613,CUST-00197,26.71,2024-08-27,East
TXN-002526,CUST-00299,538.10,2025-08-25,West
TXN-003006,CUST-00369,151.22,2025-04-26,West
TXN-000175,CUST-00411,281.05,2024-12-18,West
TXN-001144,CUST-00337,250.11,2024-02-02,North
TXN-003992,CUST-00190,337.74,2024-06-15,West
TXN-003177,CUST-00116,294.53,2025-07-04,East
TXN-003334,CUST-00288,74.05,2025-05-22,North
TXN-004816,CUST-00080,229.29,2025-12-27,East
TXN-001329,CUST-00059,63.59,2024-10-05,
TXN-003988,CUST-00156,776.03,2024-03-05,North
TXN-002523,CUST-00074,30.44,2025-04-09,Central
TXN-002891,CUST-00047,177.69,2024-07-03,Central
TXN-001951,CUST-00150,452.20,2024-10-01,East
TXN-002964,CUST-00414,1383.47,2025-08-14,North
TXN-004246,CUST-00063,468.22,2025-05-31,North
TXN-004673,CUST-00082,537.06,2024-07-07,East
TXN-001637,CUST-00413,977.67,2025-12-26,south
TXN-001061,CUST-00128,176.87,2024-12-01,SOUTH
TXN-001280,CUST-00281,354.28,2024-03-08,Central
TXN-003290,CUST-00305,1297.47,2024-10-22,South
TXN-002208,CUST-00498,234.39,2025-11-16,West
TXN-003183,CUST-00156,34.28,2025-08-26,North
TXN-000504,CUST-00299,50.55,2025-12-30,West
TXN-001315,CUST-00214,1394.30,2024-05-23,South
TXN-001922,CUST-00481,207.64,2025-07-26,South
TXN-000156,CUST-00116,32.97,2025-10-13,East
TXN-001216,CUST-00006,125.21,2024-01-07,East
TXN-000610,CUST-00063,464.13,2024-02-02,North
TXN-003077,CUST-00322,265.46,2025-12-10,Central
TXN-002729,CUST-00040,20.57,2025-10-21,North
TXN-004781,CUST-94356,103.68,2025-06-24,South
TXN-001566,CUST-00031,20.58,2025-08-30,North
TXN-003819,CUST-00153,266.90,2025-02-23,East
TXN-004504,CUST-00322,39.06,2024-10-06,Central
TXN-004764,CUST-00328,180.90,2024-06-03,East
TXN-004436,CUST-00077,95.98,2025-07-09,West
TXN-001440,CUST-00134,107.75,2024-08-23,East
TXN-001190,CUST-00362,54.25,2024-06-20,West
TXN-001047,CUST-00161,208.37,2025-11-11,West
TXN-000353,CUST-00129,101.47,2024-09-22,Central
TXN-004763,CUST-00058,100.07,2025-02-16,North
TXN-001653,CUST-184,485.67,2025-09-04,South
TXN-003886,CUST-00112,492.19,2024-11-25,East
TXN-003295,CUST-00111,231.45,2024-04-12,central
TXN-002619,CUST-00143,1023.51,2024-03-19,North
TXN-001744,CUST-00043,545.08,2025-11-03,West
TXN-001648,CUST-00411,39.59,2025-01-15,Central
TXN-004826,CUST-00313,293.44,2024-10-25,Central
TXN-002867,CUST-00138,206.92,2024-01-09,N
TXN-003579,CUST-00286,88.04,2024-09-23,West
TXN-004675,CUST-00180,38.96,2025-11-10,Central
TXN-001161,CUST-00245,1100.68,2025-10-11,South
TXN-004105,CUST-00193,83.15,2024-03-24,South
TXN-004385,CUST-00259,527.10,2024-06-17,C
TXN-002416,CUST-00480,284.31,2024-08-03,North
TXN-003683,CUST-00103,226.19,2024-11-08,West
TXN-001468,CUST-00375,1346.37,2024-09-26,South
TXN-001445,cust-00010,380.13,2024-03-31,East
TXN-000818,CUST-00066,25.79,2024-12-18,South
TXN-000048,CUST-00193,27.56,2024-07-22,North
TXN-004644,CUST-00149,863.00,2024-07-15,Central
TXN-000978,CUST-00398,1415.71,2025-06-03,Central
TXN-002115,CUST-00047,51.57,2024-07-08,Central
TXN-001859,CUST-00221,35.51,2024-04-06,North
TXN-000508,CUST-00486,53.40,2025-09-21,North
TXN-004200,CUST-00252,45000.00,2025-11-06,North
TXN-004347,CUST-00054,16.63,2025-12-20,South
TXN-001687,CUST-00479,1022.48,2025-04-22,Central
TXN-000661,CUST-00258,201.19,2024-08-15,North
TXN-001374,CUST-00454,999999.99,2025-08-02,Central
TXN-003260,CUST-00182,51.57,2024-07-24,North
TXN-001831,CUST-91084,114.39,2024-09-23,North
TXN-001939,CUST-00412,36.00,2025-11-07,South
TXN-002135,CUST-00066,82.76,2024-07-02,South
TXN-004252,CUST-00499,738.88,2024-07-28,North
TXN-002912,CUST-00116,805.10,2024-12-31,East
TXN-002431,CUST-00460,94.17,2024-03-08,South
TXN-004885,CUST-00362,192.41,2024-11-21,West
TXN-004159,CUST-00481,148.46,2025-08-12,South
TXN-001119,CUST-00184,232.80,2024-08-28,South
TXN-001804,CUST-00026,32.62,2024-03-12,East
TXN-001170,CUST-00106,94.08,2024-11-19,East
TXN-002583,CUST-00053,68.23,2025-01-06,North
TXN-002200,CUST-00066,819.07,2025-08-19,South
TXN-003018,CUST-00076,35.79,2025-09-09,East
TXN-000851,CUST-00319,19.16,2024-05-24,East
TXN-003438,CUST-00177,214.23,2025-08-06,North
TXN-004476,CUST-00304,400.32,2025-09-18,North
TXN-004660,CUST-00438,517.60,2025-07-30,North
TXN-000167,CUST-00352,75.72,2025-09-27,Central
TXN-004779,CUST-00064,224.00,2025-07-26,West
TXN-002966,CUST-00229,122.56,2025-08-10,East
TXN-000514,CUST-00126,41.18,2024-05-29,Central
TXN-001514,CUST-00500,31.58,2024-07-14,East
TXN-000772,CUST-00392,186.52,2025-11-03,Central
TXN-003001,CUST-00421,38.72,2025-12-20,East
TXN-003419,CUST-00500,465.50,2025-02-05,West
TXN-003170,CUST-00301,215.03,2025-11-01,EAST
TXN-003861,CUST-00052,32.26,2025-10-16,East
TXN-004940,CUST-00414,126.47,2024-12-22,North
TXN-003727,CUST-00439,604.32,2025-07-20,
TXN-002532,CUST-00436,44.78,2024-06-09,West
TXN-001963,CUST-00092,79.19,2024-11-26, East
TXN-004036,CUST-00481,352.33,2025-07-14,South
TXN-000643,CUST-00477,-646.24,2024-04-25,North
TXN-002226,CUST-00015,,2024-10-08,East
TXN-003173,CUST-00437,513.22,2025-07-13,South
TXN-003387,CUST-00091,836.79,2024-12-14,Central
TXN-004801,CUST-00444,431.76,2024-08-25,West
TXN-001091,CUST-00302,505.48,2024-03-11,South
TXN-002665,CUST-00500,48.04,2024-05-19,East
TXN-001571,CUST-00034,223.77,2025-07-16,South
TXN-001812,CUST-00352,114.23,2024-12-17,Central
TXN-004740,CUST-00156,-24.03,2025-12-04,North
TXN-001968,CUST-00482,48.46,2025-10-23,West
TXN-002180,CUST-00121,262.55,2024-11-06,West
TXN-000888,CUST-00317,51.42,2024-02-13,South
TXN-001393,CUST-00155,178.83,2025-07-14,North
TXN-004804,CUST-00054,1413.08,2024-12-07,S
TXN-002976,CUST-00398,34.44,2025-09-21,Central
TXN-004493,CUST-00272,358.74,2025-07-19,East
TXN-003348,CUST-00422,234.78,2025-05-21,North
TXN-000094,CUST-00041,162.21,2025-09-02,South
TXN-003811,CUST-00011,49.24,2025-09-08,Central
TXN-004595,CUST-00399,196.95,2024-05-22,Central
TXN-003670,CUST-00398,148.74,2025-08-10,Central 
TXN-000901,CUST-00494,170.29,2024-11-18,N
TXN-000457,CUST-00416,36.16,2024-08-03,West
TXN-003023,CUST-00076,28.28,2025-06-30,East
TXN-001634,CUST-00299,724.22,2025-06-30,West
TXN-004365,CUST-00196,364.96,2025-02-18,C
TXN-000960,CUST-00093,342.71,2025-01-08,South
TXN-001613,CUST-00156,194.74,2024-01-27,North
TXN-000065,CUST-00365,1416.66,2025-10-20,West
TXN-000218,CUST-00495,100.41,2025-12-25,South
TXN-000137,CUST-00005,91.06,2024-12-30,West
TXN-002430,CUST-00173,87.42,2025-01-12,North
TXN-003921,CUST-00076,20.93,2025-06-28,East
TXN-003069,CUST-00293,48.23,2025-08-24,South
TXN-000665,CUST-00064,19.27,2024-03-05,West
TXN-003540,CUST-00256,80.39,2024-06-25,South
TXN-002287,CUST-00097,38.45,2024-05-27,CENTRAL
TXN-003440,CUST-00417,166.13,2024-10-09,Central
TXN-002782,CUST-00306,34.09,2024-06-12,Central
TXN-004270,CUST-00213,168.74,2025-06-24,Central
TXN-004743,CUST-00121,872.91,2025-12-29,West
TXN-001623,CUST-00240,42.88,2025-10-17,South
TXN-002554,CUST-00454,73.24,2025-10-20,Central
TXN-004649,CUST-00355,147.14,2025-10-02,West
TXN-001200,CUST-00143,689.57,2025-10-17,North
TXN-001362,CUST-00411,35.26,2024-07-05,Central
TXN-002211,CUST-00488,486.86,2025-12-14,East
TXN-004903,CUST-00040,140.46,2024-10-13,North
TXN-001935,CUST-00123,50.46,2025-04-27,South
TXN-002379,CUST-00300,106.88,2025-12-14,West
TXN-000075,CUST-00066,33.59,2025-06-01,South
TXN-002753,CUST-00411,37.87,2025-03-16,CENTRAL
TXN-004249,CUST-00041,103.65,2024-10-06,South
TXN-000549,CUST-00288,27.92,2024-02-27,NORTH
TXN-002444,CUST-00398,143.16,2025-05-09,central
TXN-002055,CUST-00272,35.27,2025-02-09,East
TXN-003397,CUST-00085,106.05,2024-04-05,West
TXN-004894,CUST-00021,76.86,08/07/2024,East
TXN-000294,CUST-00183,938.78,2025-06-06,East
TXN-000648,CUST-00327,52.14,2024-12-21,South
TXN-004478,CUST-00219,197.98,2025-10-14,West
TXN-004172,CUST-00177,339.59,2025-11-18,North 
TXN-002124,CUST-00415,337.36,2024-11-02,West
TXN-004722,CUST-00116,91.12,2024-09-19,East
TXN-001289,CUST-00054,198.01,2024-01-10,South
TXN-000032,CUST-00413,371.73,2024-04-30,South 
TXN-004996,CUST-00184,200.98,2024-06-02,SOUTH
TXN-000403,CUST-00239,923.00,2024-09-14,North
TXN-000083,CUST-00076,96.16,2025-08-23,East
TXN-001926,CUST-00074,1142.85,2024-04-02,Central
TXN-002752,CUST-00366,110.08,2024-04-25,North
TXN-001412,CUST-00392,45.40,2025-05-27,Central
TXN-004652,CUST-00408,18.47,2024-04-19,South
TXN-003966,CUST-00270,-234.68,2025-08-09,North
TXN-003389,CUST-00462,85.86,2025-09-19,East
TXN-002266,CUST-00451,190.41,2024-11-17,North
